,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,id, name,is_claimed,is_closed,url,phone,review_count,rating,categories,snippet_text,address,city,state,country,postal_code,neighborhoods,display_address,deals,menu_provider,reservation_url,is_claimed_binary,is_closed_binary,review_count_range,there_is_deal
712,712,1171,1171,el-rinconcito-ii-washington,El Rinconcito II,False,False,https://www.yelp.com/biz/el-rinconcito-ii-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022991076.0,205,4.0,"[Category(name='Latin American', alias='latin'), Category(name='Mexican', alias='mexican')]",BEST Salvadoran breakfast (available all day) ever!! Really yummy authentic Salvadoran restaurant. My regular comfort food spot when I'm missing authentic...,['1326 Park Rd'],Washington,DC,US,20010.0,['Columbia Heights'],"['1326 Park Rd', 'Columbia Heights', 'Washington, DC 20010']",,,,0.0,0.0,Level 6,False
713,713,1172,1172,grand-china-carry-out-washington,Grand China Carry-Out,False,False,https://www.yelp.com/biz/grand-china-carry-out-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2024622436.0,4,4.0,"[Category(name='Chinese', alias='chinese')]","I been coming to this same place since I was 5 years old! 

Honestly the food is good! 

The wings and fries with mambo sauce and ketchup is like no other!...",['3306 11th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3306 11th St NW', 'Columbia Heights', 'Washington, DC 20010']",,,,0.0,0.0,Level 1,False
714,714,1173,1173,cava-grill-washington-3,Cava Grill,False,False,https://www.yelp.com/biz/cava-grill-washington-3?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026958100.0,197,4.5,"[Category(name='Gluten-Free', alias='gluten_free'), Category(name='Vegetarian', alias='vegetarian'), Category(name='Greek', alias='greek')]","Need fast, fresh and tasty food? Check this place out. They do Chipotle assembly line type Mediterranean bowls. Pick rice/grain, meat, dips and some salad...",['3105 14th St NW'],Washington,DC,US,20016.0,['Columbia Heights'],"['3105 14th St NW', 'Columbia Heights', 'Washington, DC 20016']",,single_platform,,0.0,0.0,Level 5,False
715,715,1174,1174,pollo-campero-washington,Pollo Campero,False,False,https://www.yelp.com/biz/pollo-campero-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2027450078.0,56,2.5,"[Category(name='Latin American', alias='latin'), Category(name='Fast Food', alias='hotdogs')]","I love their fried chicken. I don't know about the other stuff but the fried chicken, rice and fries at this location were good. If you've had Pollo Campero...",['3229 14th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3229 14th St NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 3,False
716,716,1175,1175,the-heights-washington-2,The Heights,False,False,https://www.yelp.com/biz/the-heights-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2027977227.0,583,3.5,"[Category(name='American (New)', alias='newamerican')]","DC's Passport Program brought me here a couple weeks back. Had it not been for the 2-for-1 deal, I'd of probably never visited The Heights. And what a shame...",['3115 14th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3115 14th St NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 8,False
717,717,1176,1176,sticky-fingers-sweets-and-eats-washington,Sticky Fingers Sweets & Eats,False,False,https://www.yelp.com/biz/sticky-fingers-sweets-and-eats-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022999700.0,747,4.0,"[Category(name='Bakeries', alias='bakeries'), Category(name='Vegan', alias='vegan'), Category(name='Coffee & Tea', alias='coffee')]","Vegan Reuben. I'm not even vegan, and I love this sandwich. It's greasy and crunchy and delicious, and you can pretend to be a smug, judgemental vegan while...",['1370 Park Rd NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['1370 Park Rd NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 8,False
718,718,1177,1177,shanghai-tokyo-cafe-washington,Shanghai Tokyo Cafe,False,False,https://www.yelp.com/biz/shanghai-tokyo-cafe-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2028467953.0,73,4.0,"[Category(name='Japanese', alias='japanese'), Category(name='Thai', alias='thai'), Category(name='Chinese', alias='chinese')]","TLDR: This place is delicious, serves very fresh veggies and meat, and pulls off pan-Asian very well. 

I've now been here 3 times in one week and have had...",['1376 Park Rd NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['1376 Park Rd NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 4,False
719,719,1178,1178,el-chucho-washington,El Chucho,False,False,https://www.yelp.com/biz/el-chucho-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022903313.0,443,3.5,"[Category(name='Mexican', alias='mexican')]","Food is so good here, and really affordable! The drinks are also decently priced. 

I highly recommend the flautas and the corn on the cob. For both is just...",['3313 11th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3313 11th St NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 7,False
720,720,1179,1179,chick-fil-a-washington-7,Chick-fil-A,False,False,https://www.yelp.com/biz/chick-fil-a-washington-7?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029863290.0,39,4.0,"[Category(name='Fast Food', alias='hotdogs')]","So, it's a Chick-fil-A and the classic chicken sandwich is pretty basic. But here's a little math for you: their breaded chicken + pickle + buttered bun is...",['3100 14th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3100 14th St NW', 'Columbia Heights', 'Washington, DC 20010']",,,,0.0,0.0,Level 2,False
721,721,1180,1180,petes-new-haven-style-apizza-washington,Pete's New Haven Style Apizza,False,False,https://www.yelp.com/biz/petes-new-haven-style-apizza-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023327383.0,584,3.5,"[Category(name='Pizza', alias='pizza')]","Awesome experience. Went with family. Everyone loved the pizza. Service was good too. A touch price but not by much. 

We had the mushroom n chicken and it...",['1400 Irving St NW'],Washington,DC,US,20009.0,['Columbia Heights'],"['1400 Irving St NW', 'Columbia Heights', 'Washington, DC 20009']",,eat24,,0.0,0.0,Level 8,False
722,722,1181,1181,five-guys-burgers-and-fries-washington-11,Five Guys Burgers and Fries,False,False,https://www.yelp.com/biz/five-guys-burgers-and-fries-washington-11?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023328060.0,78,3.5,"[Category(name='Burgers', alias='burgers'), Category(name='Fast Food', alias='hotdogs')]","Overall great for brunch
Ordered little burger with some fries.
The burger was good and they have the select topping as an option to choose from.
Crunchy...",['1400 Irving St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['1400 Irving St NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 4,False
723,723,1182,1182,panda-express-washington-2,Panda Express,False,False,https://www.yelp.com/biz/panda-express-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029860292.0,36,3.0,"[Category(name='Chinese', alias='chinese'), Category(name='Fast Food', alias='hotdogs')]","Consistent quality. The orange chicken and chow mein are great. Easy to know what to expect and does not disappoint. 

During Chinese New Year, I ate at...","['3100 14th St NW', 'Ste 105']",Washington,DC,US,20010.0,['Columbia Heights'],"['3100 14th St NW', 'Ste 105', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 2,False
724,724,1183,1183,ihop-washington-3,IHOP,False,False,https://www.yelp.com/biz/ihop-washington-3?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029390500.0,150,2.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]","This IHOP is smaller than any that I have seen in the DC metro area.
We had a 10 minute wait - which wasn't bad.
We were seated at a huge booth - nice!
Our...",['3100 14th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3100 14th St NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 5,False
725,725,1184,1184,z-burger-washington-6,Z-Burger,False,False,https://www.yelp.com/biz/z-burger-washington-6?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025990404.0,153,3.5,"[Category(name='Burgers', alias='burgers')]","Official Ranking of DC Fast Casual Burger Chains (Non-Debatable)
1) Five Guys (*****)
There is no denying Five Guys's supremacy- two patties, unlimited...",['3301 14th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3301 14th St NW', 'Columbia Heights', 'Washington, DC 20010']",,,,0.0,0.0,Level 5,False
726,726,1185,1185,redrocks-columbia-heights-washington-2,RedRocks Columbia Heights,False,False,https://www.yelp.com/biz/redrocks-columbia-heights-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025061402.0,515,3.5,"[Category(name='Pizza', alias='pizza'), Category(name='Bars', alias='bars'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]","RedRocks is one of my favorites (actually, it's pretty much my favorite). Good prices and surprisingly good food, especially at brunch. The pizza is very...",['1036 Park Rd NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['1036 Park Rd NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 8,False
727,727,1186,1186,potbelly-sandwich-shop-washington-30,Potbelly Sandwich Shop,False,False,https://www.yelp.com/biz/potbelly-sandwich-shop-washington-30?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022325777.0,43,3.5,"[Category(name='Sandwiches', alias='sandwiches')]","1) They serve all-day breakfast, and let's be real, that is (unfortunately) a rare and glorious thing.

2) The staff is nice. Seriously.

3) When they screw...",['1400 Irving St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['1400 Irving St NW', 'Columbia Heights', 'Washington, DC 20010']",,,,0.0,0.0,Level 2,False
728,728,1187,1187,acre-121-washington,Acre 121,False,False,https://www.yelp.com/biz/acre-121-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023280121.0,237,3.0,"[Category(name='Southern', alias='southern'), Category(name='Bars', alias='bars'), Category(name='Barbeque', alias='bbq')]","I've been here for brunch twice. The bottomless mimosas are no joke! They are strong and plentiful. You can choose from orange, grapefruit, pineapple, or...",['1400 Irving St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['1400 Irving St NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 6,False
729,729,1188,1188,meridian-pint-washington,Meridian Pint,False,False,https://www.yelp.com/biz/meridian-pint-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025881075.0,557,3.5,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican')]","I came here on a Sunday morning for brunch with a friend, there was zero wait time and we were immediately seated. The staff was really friendly and came to...",['3400 11th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3400 11th St NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 8,False
730,730,1189,1189,coffy-cafe-washington,Coffy Cafe,False,False,https://www.yelp.com/biz/coffy-cafe-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025885660.0,181,4.0,"[Category(name='Cafes', alias='cafes'), Category(name='Coffee & Tea', alias='coffee'), Category(name='Creperies', alias='creperies')]","Coffy Cafe is a nice neighborhood spot that folks in our community really seem to enjoy, as it has never been empty when I have stopped by. My friends and I...",['3310 14th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3310 14th St NW', 'Columbia Heights', 'Washington, DC 20010']",,,,0.0,0.0,Level 5,False
731,731,1190,1190,mi-cuba-cafe-washington,Mi Cuba Cafe,False,False,https://www.yelp.com/biz/mi-cuba-cafe-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2028133489.0,349,4.5,"[Category(name='Cuban', alias='cuban'), Category(name='Latin American', alias='latin'), Category(name='Caribbean', alias='caribbean')]","We went to visit my niece at Howard and she loves this place, so off we went.  I love Columbia Heights, as they have diverse food options.  And, the food at...",['1424 Park Rd NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['1424 Park Rd NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 7,False
732,732,1191,1191,kangaroo-boxing-club-washington,Kangaroo Boxing Club,False,False,https://www.yelp.com/biz/kangaroo-boxing-club-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025054522.0,329,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Barbeque', alias='bbq'), Category(name='Pubs', alias='pubs')]","OVERALL: Cute place for brunch or good BBQ. This is a meat-centered establishment, though there are some veg options. For gluten intolerant friends: there's...",['3410 11th St Nw'],Washington,DC,US,20010.0,['Columbia Heights'],"['3410 11th St Nw', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 7,False
733,733,1192,1192,maple-washington,Maple,False,False,https://www.yelp.com/biz/maple-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025887442.0,244,4.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Italian', alias='italian')]",Hey Mark....that was our yummy fun server. You were the best and thanks for my multiple napkin saves!!! And for the cocktail and fab wine selections. I...,['3418 11th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3418 11th St NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 6,False
734,734,1193,1193,the-coupe-washington,The Coupe,False,False,https://www.yelp.com/biz/the-coupe-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022903342.0,670,3.5,"[Category(name='Diners', alias='diners'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]","I've only been here for their breakfast/brunch because it's my hangover cure (I order their breakfast items, never tried their lunch).

The food is pretty...",['3415 11th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3415 11th St NW', 'Columbia Heights', 'Washington, DC 20010']",,,,0.0,0.0,Level 8,False
735,735,1194,1194,los-hermanos-washington-2,Los Hermanos,False,False,https://www.yelp.com/biz/los-hermanos-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2024838235.0,322,4.5,"[Category(name='Dominican', alias='dominican')]",A neighborhood gem that caters to big wigs like Supreme Court Justice Sonia Sotomayor. My huge meal with the passionfruit drink was a mere twelve bucks for...,['1426 Park Rd NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['1426 Park Rd NW', 'Columbia Heights', 'Washington, DC 20010']",,,,0.0,0.0,Level 7,False
736,736,1195,1195,el-pollo-sabroso-washington-2,El Pollo Sabroso,False,False,https://www.yelp.com/biz/el-pollo-sabroso-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029860022.0,64,3.5,"[Category(name='Latin American', alias='latin'), Category(name='Peruvian', alias='peruvian')]",Glad I stumbled into this place when I was looking for something quick to eat. Put my order in and I was out the door and back on my couch in 15 minutes....,['1434 Park Rd NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['1434 Park Rd NW', 'Columbia Heights', 'Washington, DC 20010']",,,,0.0,0.0,Level 3,False
737,737,1196,1196,pho-14-washington,Pho 14,False,False,https://www.yelp.com/biz/pho-14-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029862326.0,700,4.0,"[Category(name='Vietnamese', alias='vietnamese'), Category(name='Vegetarian', alias='vegetarian'), Category(name='Sandwiches', alias='sandwiches')]","Gunna be a little bit obnoxious, but coming from California, I've been surrounded by hundreds of delicious authentic Vietnamese food. But I have to say Pho...",['1436 Park Rd NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['1436 Park Rd NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 8,False
738,738,1197,1197,mi-casita-bakery-and-deli-washington,Mi Casita Bakery and Deli,False,False,https://www.yelp.com/biz/mi-casita-bakery-and-deli-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2028173473.0,8,4.0,"[Category(name='Bakeries', alias='bakeries'), Category(name='Delis', alias='delis')]","My uncle said ""this is the best Mexican bakery I've ever been to"" and he's been to a lot.

The cookies were delicious and so was the tres leches...",['3429 14th St. NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3429 14th St. NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 1,False
